"LOCATION","Country","SEX","Sex","AGE","Age","VAR","Variant","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"SVK","Slovak Republic","TT","All persons","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2057","2057","PER","Persons","3","Thousands",,,275.528,,
"SVK","Slovak Republic","TT","All persons","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2058","2058","PER","Persons","3","Thousands",,,270.155,,
"SVK","Slovak Republic","TT","All persons","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2059","2059","PER","Persons","3","Thousands",,,265.158,,
"SVK","Slovak Republic","TT","All persons","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2060","2060","PER","Persons","3","Thousands",,,261.986,,
"USA","United States","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2053","2053","PER","Persons","3","Thousands",,,12795.23,,
"USA","United States","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2054","2054","PER","Persons","3","Thousands",,,12977.48,,
"USA","United States","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2055","2055","PER","Persons","3","Thousands",,,13165.1,,
"USA","United States","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2056","2056","PER","Persons","3","Thousands",,,13341.55,,
"USA","United States","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2057","2057","PER","Persons","3","Thousands",,,13428.64,,
"USA","United States","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2058","2058","PER","Persons","3","Thousands",,,13509.15,,
"USA","United States","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2059","2059","PER","Persons","3","Thousands",,,13583.35,,
"USA","United States","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2060","2060","PER","Persons","3","Thousands",,,13651.24,,
"USA","United States","FE","Females","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2053","2053","PER","Persons","3","Thousands",,,12255.94,,
"USA","United States","FE","Females","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2054","2054","PER","Persons","3","Thousands",,,12422.88,,
"USA","United States","FE","Females","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2055","2055","PER","Persons","3","Thousands",,,12597.7,,
"USA","United States","FE","Females","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2056","2056","PER","Persons","3","Thousands",,,12766.13,,
"USA","United States","FE","Females","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2057","2057","PER","Persons","3","Thousands",,,12848.57,,
"USA","United States","FE","Females","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2058","2058","PER","Persons","3","Thousands",,,12924.76,,
"USA","United States","FE","Females","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2059","2059","PER","Persons","3","Thousands",,,12994.89,,
"USA","United States","FE","Females","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2060","2060","PER","Persons","3","Thousands",,,13059,,
"USA","United States","TT","All persons","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2053","2053","PER","Persons","3","Thousands",,,25051.17,,
"USA","United States","TT","All persons","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2054","2054","PER","Persons","3","Thousands",,,25400.37,,
"USA","United States","TT","All persons","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2055","2055","PER","Persons","3","Thousands",,,25762.8,,
"USA","United States","TT","All persons","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2056","2056","PER","Persons","3","Thousands",,,26107.69,,
"USA","United States","TT","All persons","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2057","2057","PER","Persons","3","Thousands",,,26277.22,,
"USA","United States","TT","All persons","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2058","2058","PER","Persons","3","Thousands",,,26433.92,,
"USA","United States","TT","All persons","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2059","2059","PER","Persons","3","Thousands",,,26578.24,,
"USA","United States","TT","All persons","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2060","2060","PER","Persons","3","Thousands",,,26710.24,,
"CHN","China (People's Republic of)","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2053","2053","PER","Persons","3","Thousands",,,47226.79,,
"CHN","China (People's Republic of)","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2054","2054","PER","Persons","3","Thousands",,,47643.71,,
"CHN","China (People's Republic of)","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2055","2055","PER","Persons","3","Thousands",,,47754.82,,
"CHN","China (People's Republic of)","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2056","2056","PER","Persons","3","Thousands",,,47557.88,,
"CHN","China (People's Republic of)","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2057","2057","PER","Persons","3","Thousands",,,47042.8,,
"CHN","China (People's Republic of)","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2058","2058","PER","Persons","3","Thousands",,,46275.67,,
"CHN","China (People's Republic of)","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2059","2059","PER","Persons","3","Thousands",,,45368.07,,
"CHN","China (People's Republic of)","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2060","2060","PER","Persons","3","Thousands",,,44401.06,,
"CHN","China (People's Republic of)","FE","Females","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2053","2053","PER","Persons","3","Thousands",,,40463.78,,
"CHN","China (People's Republic of)","FE","Females","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2054","2054","PER","Persons","3","Thousands",,,40927.49,,
"CHN","China (People's Republic of)","FE","Females","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2055","2055","PER","Persons","3","Thousands",,,41110.34,,
"CHN","China (People's Republic of)","FE","Females","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2056","2056","PER","Persons","3","Thousands",,,41039.1,,
"CHN","China (People's Republic of)","FE","Females","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2057","2057","PER","Persons","3","Thousands",,,40672.49,,
"CHN","China (People's Republic of)","FE","Females","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2058","2058","PER","Persons","3","Thousands",,,40071.82,,
"CHN","China (People's Republic of)","FE","Females","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2059","2059","PER","Persons","3","Thousands",,,39343.02,,
"CHN","China (People's Republic of)","FE","Females","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2060","2060","PER","Persons","3","Thousands",,,38562.48,,
"CHN","China (People's Republic of)","TT","All persons","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2053","2053","PER","Persons","3","Thousands",,,87691.15,,
"CHN","China (People's Republic of)","TT","All persons","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2054","2054","PER","Persons","3","Thousands",,,88571.56,,
"CHN","China (People's Republic of)","TT","All persons","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2055","2055","PER","Persons","3","Thousands",,,88865.16,,
"CHN","China (People's Republic of)","TT","All persons","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2056","2056","PER","Persons","3","Thousands",,,88597.37,,
"CHN","China (People's Republic of)","TT","All persons","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2057","2057","PER","Persons","3","Thousands",,,87715.77,,
"CHN","China (People's Republic of)","TT","All persons","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2058","2058","PER","Persons","3","Thousands",,,86347.87,,
"CHN","China (People's Republic of)","TT","All persons","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2059","2059","PER","Persons","3","Thousands",,,84711.28,,
"CHN","China (People's Republic of)","TT","All persons","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2060","2060","PER","Persons","3","Thousands",,,82963.55,,
"IND","India","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2053","2053","PER","Persons","3","Thousands",,,59648.45,,
"IND","India","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2054","2054","PER","Persons","3","Thousands",,,59884.51,,
"IND","India","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2055","2055","PER","Persons","3","Thousands",,,59982.5,,
"IND","India","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2056","2056","PER","Persons","3","Thousands",,,59952.82,,
"IND","India","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2057","2057","PER","Persons","3","Thousands",,,59806.89,,
"IND","India","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2058","2058","PER","Persons","3","Thousands",,,59585.56,,
"IND","India","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2059","2059","PER","Persons","3","Thousands",,,59362.91,,
"IND","India","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2060","2060","PER","Persons","3","Thousands",,,59184.05,,
"IND","India","FE","Females","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2053","2053","PER","Persons","3","Thousands",,,54655.09,,
"IND","India","FE","Females","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2054","2054","PER","Persons","3","Thousands",,,54876.8,,
"IND","India","FE","Females","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2055","2055","PER","Persons","3","Thousands",,,54969.46,,
"IND","India","FE","Females","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2056","2056","PER","Persons","3","Thousands",,,54965.49,,
"IND","India","FE","Females","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2057","2057","PER","Persons","3","Thousands",,,54848.26,,
"IND","India","FE","Females","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2058","2058","PER","Persons","3","Thousands",,,54657.56,,
"IND","India","FE","Females","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2059","2059","PER","Persons","3","Thousands",,,54464.2,,
"IND","India","FE","Females","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2060","2060","PER","Persons","3","Thousands",,,54311.4,,
"IND","India","TT","All persons","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2053","2053","PER","Persons","3","Thousands",,,114303.6,,
"IND","India","TT","All persons","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2054","2054","PER","Persons","3","Thousands",,,114761.4,,
"IND","India","TT","All persons","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2055","2055","PER","Persons","3","Thousands",,,114952,,
"IND","India","TT","All persons","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2056","2056","PER","Persons","3","Thousands",,,114918.4,,
"IND","India","TT","All persons","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2057","2057","PER","Persons","3","Thousands",,,114655.3,,
"IND","India","TT","All persons","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2058","2058","PER","Persons","3","Thousands",,,114243.3,,
"IND","India","TT","All persons","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2059","2059","PER","Persons","3","Thousands",,,113827.2,,
"IND","India","TT","All persons","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2060","2060","PER","Persons","3","Thousands",,,113495.4,,
"IDN","Indonesia","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2053","2053","PER","Persons","3","Thousands",,,11469.94,,
"IDN","Indonesia","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2054","2054","PER","Persons","3","Thousands",,,11196.85,,
"IDN","Indonesia","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2055","2055","PER","Persons","3","Thousands",,,10990.85,,
"IDN","Indonesia","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2056","2056","PER","Persons","3","Thousands",,,10845.33,,
"IDN","Indonesia","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2057","2057","PER","Persons","3","Thousands",,,10766.27,,
"IDN","Indonesia","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2058","2058","PER","Persons","3","Thousands",,,10735.58,,
"IDN","Indonesia","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2059","2059","PER","Persons","3","Thousands",,,10719.21,,
"IDN","Indonesia","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2060","2060","PER","Persons","3","Thousands",,,10695.7,,
"IDN","Indonesia","FE","Females","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2053","2053","PER","Persons","3","Thousands",,,11094.54,,
"IDN","Indonesia","FE","Females","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2054","2054","PER","Persons","3","Thousands",,,10859.91,,
"IDN","Indonesia","FE","Females","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2055","2055","PER","Persons","3","Thousands",,,10678.26,,
"IDN","Indonesia","FE","Females","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2056","2056","PER","Persons","3","Thousands",,,10549.92,,
"IDN","Indonesia","FE","Females","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2057","2057","PER","Persons","3","Thousands",,,10473.43,,
"IDN","Indonesia","FE","Females","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2058","2058","PER","Persons","3","Thousands",,,10435.2,,
"IDN","Indonesia","FE","Females","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2059","2059","PER","Persons","3","Thousands",,,10408.59,,
"IDN","Indonesia","FE","Females","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2060","2060","PER","Persons","3","Thousands",,,10376.86,,
"IDN","Indonesia","TT","All persons","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2053","2053","PER","Persons","3","Thousands",,,22564.53,,
"IDN","Indonesia","TT","All persons","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2054","2054","PER","Persons","3","Thousands",,,22056.79,,
"IDN","Indonesia","TT","All persons","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2055","2055","PER","Persons","3","Thousands",,,21669.11,,
"IDN","Indonesia","TT","All persons","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2056","2056","PER","Persons","3","Thousands",,,21395.27,,
"IDN","Indonesia","TT","All persons","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2057","2057","PER","Persons","3","Thousands",,,21239.73,,
"IDN","Indonesia","TT","All persons","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2058","2058","PER","Persons","3","Thousands",,,21170.82,,
"IDN","Indonesia","TT","All persons","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2059","2059","PER","Persons","3","Thousands",,,21127.83,,
"IDN","Indonesia","TT","All persons","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2060","2060","PER","Persons","3","Thousands",,,21072.56,,
"LVA","Latvia","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2053","2053","PER","Persons","3","Thousands",,,53.197,,
"LVA","Latvia","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2054","2054","PER","Persons","3","Thousands",,,53.555,,
"LVA","Latvia","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2055","2055","PER","Persons","3","Thousands",,,53.897,,
"LVA","Latvia","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2056","2056","PER","Persons","3","Thousands",,,54.131,,
"LVA","Latvia","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2057","2057","PER","Persons","3","Thousands",,,54.329,,
"LVA","Latvia","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2058","2058","PER","Persons","3","Thousands",,,54.454,,
"LVA","Latvia","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2059","2059","PER","Persons","3","Thousands",,,54.451,,
"LVA","Latvia","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2060","2060","PER","Persons","3","Thousands",,,54.288,,
"LVA","Latvia","FE","Females","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2053","2053","PER","Persons","3","Thousands",,,52.466,,
"LVA","Latvia","FE","Females","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2054","2054","PER","Persons","3","Thousands",,,52.597,,
"LVA","Latvia","FE","Females","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2055","2055","PER","Persons","3","Thousands",,,52.764,,
"LVA","Latvia","FE","Females","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2056","2056","PER","Persons","3","Thousands",,,52.935,,
"LVA","Latvia","FE","Females","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2057","2057","PER","Persons","3","Thousands",,,53.098,,
"LVA","Latvia","FE","Females","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2058","2058","PER","Persons","3","Thousands",,,53.209,,
"LVA","Latvia","FE","Females","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2059","2059","PER","Persons","3","Thousands",,,53.185,,
"LVA","Latvia","FE","Females","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2060","2060","PER","Persons","3","Thousands",,,52.978,,
"LVA","Latvia","TT","All persons","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2053","2053","PER","Persons","3","Thousands",,,105.665,,
"LVA","Latvia","TT","All persons","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2054","2054","PER","Persons","3","Thousands",,,106.152,,
"LVA","Latvia","TT","All persons","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2055","2055","PER","Persons","3","Thousands",,,106.661,,
"LVA","Latvia","TT","All persons","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2056","2056","PER","Persons","3","Thousands",,,107.068,,
"LVA","Latvia","TT","All persons","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2057","2057","PER","Persons","3","Thousands",,,107.428,,
"LVA","Latvia","TT","All persons","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2058","2058","PER","Persons","3","Thousands",,,107.664,,
"LVA","Latvia","TT","All persons","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2059","2059","PER","Persons","3","Thousands",,,107.636,,
"LVA","Latvia","TT","All persons","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2060","2060","PER","Persons","3","Thousands",,,107.266,,
"ZAF","South Africa","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2053","2053","PER","Persons","3","Thousands",,,2398.149,,
"ZAF","South Africa","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2054","2054","PER","Persons","3","Thousands",,,2384.569,,
"ZAF","South Africa","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2055","2055","PER","Persons","3","Thousands",,,2376.072,,
"ZAF","South Africa","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2056","2056","PER","Persons","3","Thousands",,,2371.302,,
"ZAF","South Africa","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2057","2057","PER","Persons","3","Thousands",,,2370.582,,
"ZAF","South Africa","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2058","2058","PER","Persons","3","Thousands",,,2371.396,,
"ZAF","South Africa","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2059","2059","PER","Persons","3","Thousands",,,2369.649,,
"ZAF","South Africa","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2060","2060","PER","Persons","3","Thousands",,,2363.303,,
"ZAF","South Africa","FE","Females","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2053","2053","PER","Persons","3","Thousands",,,2325.327,,
"ZAF","South Africa","FE","Females","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2054","2054","PER","Persons","3","Thousands",,,2311.936,,
"ZAF","South Africa","FE","Females","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2055","2055","PER","Persons","3","Thousands",,,2302.873,,
"ZAF","South Africa","FE","Females","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2056","2056","PER","Persons","3","Thousands",,,2299.137,,
"ZAF","South Africa","FE","Females","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2057","2057","PER","Persons","3","Thousands",,,2298.39,,
"ZAF","South Africa","FE","Females","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2058","2058","PER","Persons","3","Thousands",,,2298.423,,
"ZAF","South Africa","FE","Females","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2059","2059","PER","Persons","3","Thousands",,,2295.541,,
"ZAF","South Africa","FE","Females","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2060","2060","PER","Persons","3","Thousands",,,2287.945,,
"ZAF","South Africa","TT","All persons","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2053","2053","PER","Persons","3","Thousands",,,4723.469,,
"ZAF","South Africa","TT","All persons","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2054","2054","PER","Persons","3","Thousands",,,4696.499,,
"ZAF","South Africa","TT","All persons","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2055","2055","PER","Persons","3","Thousands",,,4678.945,,
"ZAF","South Africa","TT","All persons","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2056","2056","PER","Persons","3","Thousands",,,4670.44,,
"ZAF","South Africa","TT","All persons","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2057","2057","PER","Persons","3","Thousands",,,4668.973,,
"ZAF","South Africa","TT","All persons","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2058","2058","PER","Persons","3","Thousands",,,4669.818,,
"ZAF","South Africa","TT","All persons","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2059","2059","PER","Persons","3","Thousands",,,4665.188,,
"ZAF","South Africa","TT","All persons","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2060","2060","PER","Persons","3","Thousands",,,4651.248,,
"WLD","World","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2053","2053","PER","Persons","3","Thousands",,,318732.7,,
"WLD","World","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2054","2054","PER","Persons","3","Thousands",,,321180.3,,
"WLD","World","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2055","2055","PER","Persons","3","Thousands",,,323030.5,,
"WLD","World","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2056","2056","PER","Persons","3","Thousands",,,324297.8,,
"WLD","World","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2057","2057","PER","Persons","3","Thousands",,,324965.7,,
"WLD","World","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2058","2058","PER","Persons","3","Thousands",,,325162.6,,
"WLD","World","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2059","2059","PER","Persons","3","Thousands",,,325116,,
"WLD","World","MA","Males","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2060","2060","PER","Persons","3","Thousands",,,324982.3,,
"WLD","World","FE","Females","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2053","2053","PER","Persons","3","Thousands",,,302432.8,,
"WLD","World","FE","Females","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2054","2054","PER","Persons","3","Thousands",,,304799.3,,
"WLD","World","FE","Females","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2055","2055","PER","Persons","3","Thousands",,,306606.2,,
"WLD","World","FE","Females","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2056","2056","PER","Persons","3","Thousands",,,308022.5,,
"WLD","World","FE","Females","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2057","2057","PER","Persons","3","Thousands",,,308851.1,,
"WLD","World","FE","Females","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2058","2058","PER","Persons","3","Thousands",,,309215.8,,
"WLD","World","FE","Females","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2059","2059","PER","Persons","3","Thousands",,,309331.6,,
"WLD","World","FE","Females","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2060","2060","PER","Persons","3","Thousands",,,309346.3,,
"WLD","World","TT","All persons","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2053","2053","PER","Persons","3","Thousands",,,621167.4,,
"WLD","World","TT","All persons","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2054","2054","PER","Persons","3","Thousands",,,625980.8,,
"WLD","World","TT","All persons","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2055","2055","PER","Persons","3","Thousands",,,629636.6,,
"WLD","World","TT","All persons","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2056","2056","PER","Persons","3","Thousands",,,632321.6,,
"WLD","World","TT","All persons","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2057","2057","PER","Persons","3","Thousands",,,633818.8,,
"WLD","World","TT","All persons","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2058","2058","PER","Persons","3","Thousands",,,634380.1,,
"WLD","World","TT","All persons","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2059","2059","PER","Persons","3","Thousands",,,634448.8,,
"WLD","World","TT","All persons","D199L540","Population (hist&proj)  40-44","VAR1","Baseline","2060","2060","PER","Persons","3","Thousands",,,634328.6,,
"CAN","Canada","MA","Males","D199L545","Population (hist&proj)  45-49","VAR1","Baseline","2053","2053","PER","Persons","3","Thousands",,,1475.5,,
"CAN","Canada","MA","Males","D199L545","Population (hist&proj)  45-49","VAR1","Baseline","2054","2054","PER","Persons","3","Thousands",,,1497.8,,
"CAN","Canada","MA","Males","D199L545","Population (hist&proj)  45-49","VAR1","Baseline","2055","2055","PER","Persons","3","Thousands",,,1525.6,,
"CAN","Canada","MA","Males","D199L545","Population (hist&proj)  45-49","VAR1","Baseline","2056","2056","PER","Persons","3","Thousands",,,1552,,
"CAN","Canada","MA","Males","D199L545","Population (hist&proj)  45-49","VAR1","Baseline","2057","2057","PER","Persons","3","Thousands",,,1576.6,,
"CAN","Canada","MA","Males","D199L545","Population (hist&proj)  45-49","VAR1","Baseline","2058","2058","PER","Persons","3","Thousands",,,1598.9,,
"CAN","Canada","MA","Males","D199L545","Population (hist&proj)  45-49","VAR1","Baseline","2059","2059","PER","Persons","3","Thousands",,,1620.2,,
"CAN","Canada","MA","Males","D199L545","Population (hist&proj)  45-49","VAR1","Baseline","2060","2060","PER","Persons","3","Thousands",,,1637.6,,
"CAN","Canada","FE","Females","D199L545","Population (hist&proj)  45-49","VAR1","Baseline","2053","2053","PER","Persons","3","Thousands",,,1486.4,,
"CAN","Canada","FE","Females","D199L545","Population (hist&proj)  45-49","VAR1","Baseline","2054","2054","PER","Persons","3","Thousands",,,1509.8,,
"CAN","Canada","FE","Females","D199L545","Population (hist&proj)  45-49","VAR1","Baseline","2055","2055","PER","Persons","3","Thousands",,,1539.4,,
"CAN","Canada","FE","Females","D199L545","Population (hist&proj)  45-49","VAR1","Baseline","2056","2056","PER","Persons","3","Thousands",,,1567.1,,
"CAN","Canada","FE","Females","D199L545","Population (hist&proj)  45-49","VAR1","Baseline","2057","2057","PER","Persons","3","Thousands",,,1592,,
"CAN","Canada","FE","Females","D199L545","Population (hist&proj)  45-49","VAR1","Baseline","2058","2058","PER","Persons","3","Thousands",,,1614.8,,
"CAN","Canada","FE","Females","D199L545","Population (hist&proj)  45-49","VAR1","Baseline","2059","2059","PER","Persons","3","Thousands",,,1636.5,,
"CAN","Canada","FE","Females","D199L545","Population (hist&proj)  45-49","VAR1","Baseline","2060","2060","PER","Persons","3","Thousands",,,1653.7,,
